race,state,year,office,seat,stname,fips,region,division,pollster,cosponsor1,cosponsor2,n,pop,method,party,end.date,vote.dem,vote.rep,vote.oth,vote.dk,real.dem,real.rep,real.oth,turnout,dem,rep,poll.candidates
IL:2010:House:11,IL,2010,House,11,Illinois,,,,"We Ask America",,,804,Likely.Voters,Phone,NonPartisan,2010-02-18,30.0,42.0,,27.0,42.5,57.5,0.0,223189,Halvorson,Kinzinger,2
IL:2010:House:14,IL,2010,House,14,Illinois,,,,"The Hill/ANGA","The Hill","American Natural Gas Alliance",406,Likely.Voters,Phone,NonPartisan,2010-10-12,42.0,43.0,,12.0,45.0,51.4,3.6,217492,Foster,Hultgren,2
IL:2010:House:14,IL,2010,House,14,Illinois,,,,"Benenson (D-DCCC)","DCCC",,400,Likely.Voters,Phone,Democratic,2010-10-06,48.0,38.0,,,45.0,51.4,3.6,217492,Foster,Hultgren,2
IL:2010:House:14,IL,2010,House,14,Illinois,,,,"Tarrance (R-Hultgren)","Randy Hultgren (R)",,400,Likely.Voters,Phone,Republican,2010-10-04,38.0,44.0,4.0,16.0,45.0,51.4,3.6,217492,Foster,Hultgren,3
IL:2010:House:14,IL,2010,House,14,Illinois,,,,"Tarrance (R-Hultgren)","Randy Hultgren (R)",,300,Likely.Voters,Phone,Republican,2010-05-04,44.0,45.0,,,45.0,51.4,3.6,217492,Foster,Hultgren,2
IL:2010:House:17,IL,2010,House,17,Illinois,,,,"Tarrance (R-NRCC)","NRCC",,400,Likely.Voters,Phone,Republican,2010-10-14,41.0,44.0,,,43.0,52.6,4.4,197266,Hare,Schilling,2
IL:2010:House:17,IL,2010,House,17,Illinois,,,,"The Hill/ANGA","The Hill","American Natural Gas Alliance",417,Likely.Voters,Phone,NonPartisan,2010-10-14,38.0,45.0,,14.0,43.0,52.6,4.4,197266,Hare,Schilling,2
IL:2010:House:17,IL,2010,House,17,Illinois,,,,"POS (R-Schilling)","NRCC","Bobby Schilling",400,Likely.Voters,Phone,Republican,2010-09-27,38.0,37.0,,,43.0,52.6,4.4,197266,Hare,Schilling,2
IL:2010:House:17,IL,2010,House,17,Illinois,,,,"POS (R-Schilling)","Bobby Schilling",,300,Likely.Voters,Phone,Republican,2010-08-02,33.0,31.0,7.0,30.0,43.0,52.6,4.4,197266,Hare,Schilling,3
IL:2010:House:17,IL,2010,House,17,Illinois,,,,"Magellan (R-Schilling)","Bobby Schilling",,715,Likely.Voters,Phone,Republican,2010-07-12,32.0,45.0,,,43.0,52.6,4.4,197266,Hare,Schilling,2
IL:2010:House:17,IL,2010,House,17,Illinois,,,,"We Ask America",,,1056,Likely.Voters,Phone,NonPartisan,2010-02-18,39.0,32.0,4.0,26.0,43.0,52.6,4.4,197266,Hare,Schilling,2
IN:2010:House:2,IN,2010,House,2,Indiana,,,,"EPIC-MRA","WSBT-TV",,400,Likely.Voters,Phone,NonPartisan,2010-10-21,48.0,43.0,,,48.2,46.8,5.0,189562,Donnelly,Walorski,2
IN:2010:House:2,IN,2010,House,2,Indiana,,,,"EPIC-MRA","WSBT-TV",,400,Likely.Voters,Phone,NonPartisan,2010-10-03,48.0,39.0,6.0,7.0,48.2,46.8,5.0,189562,Donnelly,Walorski,2
IN:2010:House:2,IN,2010,House,2,Indiana,,,,"Ayres, McHenry (R)","American Action Forum",,400,Likely.Voters,Phone,Republican,2010-08-19,46.0,44.0,,,48.2,46.8,5.0,189562,Donnelly,Walorski,2
IN:2010:House:2,IN,2010,House,2,Indiana,,,,"The Polling Company (R)","Susan B. Anthony List",,309,Registered.Voters,Phone,Republican,2010-08-03,52.0,35.0,,,48.2,46.8,5.0,189562,Donnelly,Walorski,2
IN:2010:House:8,IN,2010,House,8,Indiana,,,,"OnMessage (R-NRCC)","NRCC",,400,Likely.Voters,Phone,Republican,2010-09-14,20.0,41.0,,,37.5,57.5,5.0,201388,Van Haaften,Bucshon,2
IN:2010:House:8,IN,2010,House,8,Indiana,,,,"POS (R-NRCC)","NRCC",,400,Likely.Voters,Phone,Republican,2010-07-22,27.0,43.0,,,37.5,57.5,5.0,201388,Van Haaften,Bucshon,2
KY:2010:House:3,KY,2010,House,3,Kentucky,,,,"SurveyUSA","Louisville Courier-Journal","WHAS-TV",588,Likely.Voters,Phone,NonPartisan,2010-10-26,50.0,46.0,2.0,1.0,54.5,44.1,1.4,254816,Yarmuth,Lally,2
KY:2010:House:3,KY,2010,House,3,Kentucky,,,,"CN2 Politics/Braun","CN 2 Politics",,504,Likely.Voters,Phone,NonPartisan,2010-10-19,58.0,31.0,6.0,3.0,54.5,44.1,1.4,254816,Yarmuth,Lally,2
KY:2010:House:3,KY,2010,House,3,Kentucky,,,,"CN2 Politics/Braun","CN 2 Politics",,500,Likely.Voters,Phone,NonPartisan,2010-09-21,53.0,30.0,,,54.5,44.1,1.4,254816,Yarmuth,Lally,2
KY:2010:House:3,KY,2010,House,3,Kentucky,,,,"SurveyUSA",,,541,Likely.Voters,Phone,NonPartisan,2010-08-30,47.0,45.0,,,54.5,44.1,1.4,254816,Yarmuth,Lally,2
KY:2010:House:3,KY,2010,House,3,Kentucky,,,,"CN2 Politics/Braun","CN 2 Politics",,502,Likely.Voters,Phone,NonPartisan,2010-08-10,52.0,29.0,,,54.5,44.1,1.4,254816,Yarmuth,Lally,2
KY:2010:House:3,KY,2010,House,3,Kentucky,,,,"Cooper and Secrest (D)","John Yarmuth for Congress (D)",,566,Likely.Voters,Phone,Democratic,2010-07-23,58.0,32.0,,,54.5,44.1,1.4,254816,Yarmuth,Lally,2
KY:2010:House:3,KY,2010,House,3,Kentucky,,,,"Rivercity (R)","Todd Lally for Congress (R)",,300,Likely.Voters,Phone,Republican,2010-06-29,44.0,43.0,,13.0,54.5,44.1,1.4,254816,Yarmuth,Lally,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"CN|2","CN 2 Politics",,525,Likely.Voters,Phone,NonPartisan,2010-10-21,47.0,42.0,,11.0,50.1,49.9,0.0,239090,Chandler,Barr,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"Mason-Dixon",,,500,Likely.Voters,Phone,NonPartisan,2010-10-19,48.0,44.0,,8.0,50.1,49.9,0.0,239090,Chandler,Barr,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"Tarrance (R-Barr)","Andy Barr",,400,Likely.Voters,Phone,Republican,2010-10-05,47.0,48.0,,5.0,50.1,49.9,0.0,239090,Chandler,Barr,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"Mellman (D-Chandler)","Ben Chandler",,400,Likely.Voters,Phone,Democratic,2010-09-30,52.0,40.0,,8.0,50.1,49.9,0.0,239090,Chandler,Barr,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"CN2 Politics/Braun","CN 2 Politics",,508,Likely.Voters,Phone,NonPartisan,2010-09-22,51.0,37.0,,,50.1,49.9,0.0,239090,Chandler,Barr,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"Tarrance (R-Barr)",,,407,Likely.Voters,Phone,NonPartisan,2010-09-22,49.0,42.0,,9.0,50.1,49.9,0.0,239090,Chandler,Barr,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"Mellman (D-Chandler)",,,400,Likely.Voters,Phone,NonPartisan,2010-09-14,53.0,33.0,,,50.1,49.9,0.0,239090,Chandler,Barr,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"Grove (D-DCCC)","DCCC",,400,Likely.Voters,Phone,Democratic,2010-09-09,52.0,38.0,,,50.1,49.9,0.0,239090,Chandler,Barr,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"CN2 Politics/Braun","CN 2 Politics",,503,Likely.Voters,Phone,NonPartisan,2010-07-27,46.0,32.0,,21.0,50.1,49.9,0.0,239090,Chandler,Barr,2
KY:2010:House:6,KY,2010,House,6,Kentucky,,,,"Tarrance (R-Barr)",,,405,Likely.Voters,Phone,NonPartisan,2010-05-25,45.0,38.0,,,50.1,49.9,0.0,239090,Chandler,Barr,2
LA:2010:House:2,LA,2010,House,2,Louisiana,,,,"Anzalone-Liszt (D-Richmond)",,,400,Likely.Voters,Phone,NonPartisan,2010-10-21,49.0,32.0,4.0,15.0,64.6,33.5,1.9,129537,Richmond,Cao,2
LA:2010:House:2,LA,2010,House,2,Louisiana,,,,"Zata3 (D)",,,500,Likely.Voters,Phone,NonPartisan,2010-10-20,53.0,36.0,3.0,8.0,64.6,33.5,1.9,129537,Richmond,Cao,2
LA:2010:House:2,LA,2010,House,2,Louisiana,,,,"PPP (D)","DailyKos.com",,605,Likely.Voters,Phone,NonPartisan,2010-10-03,49.0,38.0,,13.0,64.6,33.5,1.9,129537,Richmond,Cao,2
LA:2010:House:2,LA,2010,House,2,Louisiana,,,,"Anzalone-Liszt (D-Richmond)",,,500,Likely.Voters,Phone,NonPartisan,2010-09-15,45.0,35.0,,,64.6,33.5,1.9,129537,Richmond,Cao,2
LA:2010:House:2,LA,2010,House,2,Louisiana,,,,"MRI (R-Cao)","Joseph Cao (R)",,400,Likely.Voters,Phone,Republican,2010-06-02,26.0,51.0,,,64.6,33.5,1.9,129537,Richmond,Cao,2
MA:2010:House:4,MA,2010,House,4,Massachusetts,,,,"Boston Globe/UNH","Boston Globe",,385,Likely.Voters,Phone,NonPartisan,2010-10-22,46.0,33.0,10.0,11.0,53.9,43.4,2.7,233441,Frank,Bielat,2
MA:2010:House:4,MA,2010,House,4,Massachusetts,,,,"Fleming and Associates","WPRI-TV",,400,Likely.Voters,Phone,NonPartisan,2010-10-17,49.0,37.0,,12.0,53.9,43.4,2.7,233441,Frank,Bielat,2
MA:2010:House:10,MA,2010,House,10,Massachusetts,,,,"Boston Globe/UNH","Boston Globe",,349,Likely.Voters,Phone,NonPartisan,2010-10-22,37.0,33.0,8.0,23.0,46.9,42.4,10.7,282588,Keating,Perry,2
MA:2010:House:10,MA,2010,House,10,Massachusetts,,,,"MassINC","WGBH News",,400,Likely.Voters,Phone,NonPartisan,2010-10-15,46.0,43.0,,6.0,46.9,42.4,10.7,282588,Keating,Perry,2
MD:2010:House:1,MD,2010,House,1,Maryland,,,,"Monmouth",,,637,Likely.Voters,Phone,NonPartisan,2010-10-19,42.0,53.0,,5.0,41.5,54.6,3.9,267719,Kratovil,Harris,2
MD:2010:House:1,MD,2010,House,1,Maryland,,,,"The Hill/ANGA","The Hill","American Natural Gas Alliance",400,Likely.Voters,Phone,NonPartisan,2010-09-30,40.0,43.0,2.0,15.0,41.5,54.6,3.9,267719,Kratovil,Harris,2
MD:2010:House:1,MD,2010,House,1,Maryland,,,,"OnMessage (R-NRCC)","NRCC",,400,Likely.Voters,Phone,Republican,2010-09-21,39.0,43.0,3.0,,41.5,54.6,3.9,267719,Kratovil,Harris,2
MD:2010:House:1,MD,2010,House,1,Maryland,,,,"POS (R)","Americans for Prosperity",,400,Likely.Voters,Phone,Republican,2010-04-26,36.0,39.0,7.0,18.0,41.5,54.6,3.9,267719,Kratovil,Harris,3
ME:2010:House:1,ME,2010,House,1,Maine,,,,"Critical Insights","MaineToday Media",,295,Likely.Voters,Phone,NonPartisan,2010-10-28,41.0,45.0,,,56.8,43.2,0.0,292414,Pingree,Scontras,2
ME:2010:House:1,ME,2010,House,1,Maine,,,,"Critical Insights",,,295,Likely.Voters,Phone,NonPartisan,2010-10-17,45.0,40.0,,13.0,56.8,43.2,0.0,292414,Pingree,Scontras,2
ME:2010:House:1,ME,2010,House,1,Maine,,,,"Pan Atlantic SMS Group",,,250,Likely.Voters,Phone,NonPartisan,2010-10-15,49.0,33.0,,18.0,56.8,43.2,0.0,292414,Pingree,Scontras,2
ME:2010:House:1,ME,2010,House,1,Maine,,,,"Critical Insights","MaineToday Media",,305,Likely.Voters,Phone,NonPartisan,2010-10-11,48.0,33.0,,18.0,56.8,43.2,0.0,292414,Pingree,Scontras,2
ME:2010:House:1,ME,2010,House,1,Maine,,,,"PTP/MECPO ","Pine Tree Politics ",,346,Likely.Voters,Phone,NonPartisan,2010-10-07,46.0,38.0,,16.0,56.8,43.2,0.0,292414,Pingree,Scontras,2
ME:2010:House:1,ME,2010,House,1,Maine,,,,"Critical Insights","MaineToday Media",,405,Likely.Voters,Phone,NonPartisan,2010-09-27,54.0,26.0,,19.0,56.8,43.2,0.0,292414,Pingree,Scontras,2
ME:2010:House:1,ME,2010,House,1,Maine,,,,"PPP (D)",,,790,Likely.Voters,Phone,NonPartisan,2010-09-06,47.0,38.0,,15.0,56.8,43.2,0.0,292414,Pingree,Scontras,2
ME:2010:House:2,ME,2010,House,2,Maine,,,,"Critical Insights","MaineToday Media",,326,Likely.Voters,Phone,NonPartisan,2010-10-28,44.0,40.0,,14.0,55.1,44.9,0.0,265959,Michaud,Levesque,2
ME:2010:House:2,ME,2010,House,2,Maine,,,,"Critical Insights",,,305,Likely.Voters,Phone,NonPartisan,2010-10-17,49.0,30.0,,,55.1,44.9,0.0,265959,Michaud,Levesque,2
ME:2010:House:2,ME,2010,House,2,Maine,,,,"Pan Atlantic SMS Group",,,250,Likely.Voters,Phone,NonPartisan,2010-10-15,49.0,29.0,,22.0,55.1,44.9,0.0,265959,Michaud,Levesque,2
ME:2010:House:2,ME,2010,House,2,Maine,,,,"Critical Insights","MaineToday Media",,300,Likely.Voters,Phone,NonPartisan,2010-10-11,43.0,30.0,,26.0,55.1,44.9,0.0,265959,Michaud,Levesque,2
ME:2010:House:2,ME,2010,House,2,Maine,,,,"Critical Insights","MaineToday Media",,405,Likely.Voters,Phone,NonPartisan,2010-09-27,44.0,32.0,,24.0,55.1,44.9,0.0,265959,Michaud,Levesque,2
ME:2010:House:2,ME,2010,House,2,Maine,,,,"PPP (D)",,,678,Likely.Voters,Phone,NonPartisan,2010-09-06,45.0,38.0,,17.0,55.1,44.9,0.0,265959,Michaud,Levesque,2
MI:2010:House:1,MI,2010,House,1,Michigan,,,,"EPIC-MRA","Free Press",,400,Likely.Voters,Phone,NonPartisan,2010-10-18,40.0,42.0,8.0,10.0,40.9,51.9,7.2,231566,McDowell,Benishek,3
MI:2010:House:1,MI,2010,House,1,Michigan,,,,"The Hill/ANGA","The Hill","American Natural Gas Alliance",401,Likely.Voters,Phone,NonPartisan,2010-10-07,39.0,42.0,1.0,18.0,40.9,51.9,7.2,231566,McDowell,Benishek,2
MI:2010:House:1,MI,2010,House,1,Michigan,,,,"GQR (D-McDowell)","Gary McDowell for Congress (D)",,500,Likely.Voters,Phone,Democratic,2010-09-22,38.0,41.0,,9.0,40.9,51.9,7.2,231566,McDowell,Benishek,2
MI:2010:House:1,MI,2010,House,1,Michigan,,,,"We Ask America",,,1016,Likely.Voters,Phone,NonPartisan,2010-08-04,29.0,45.0,,,40.9,51.9,7.2,231566,McDowell,Benishek,2
MI:2010:House:3,MI,2010,House,3,Michigan,,,,"POS (R)",,,400,Likely.Voters,Phone,NonPartisan,2010-10-20,30.0,49.0,,,37.5,59.7,2.8,228031,Miles,Amash,2
MI:2010:House:3,MI,2010,House,3,Michigan,,,,"EPIC-MRA",,,400,Likely.Voters,Phone,NonPartisan,2010-10-19,37.0,46.0,8.0,9.0,37.5,59.7,2.8,228031,Miles,Amash,2
MI:2010:House:3,MI,2010,House,3,Michigan,,,,"We Ask America",,,1006,Registered.Voters,Phone,NonPartisan,2010-08-04,30.0,51.0,,19.0,37.5,59.7,2.8,228031,Miles,Amash,2
MI:2010:House:7,MI,2010,House,7,Michigan,,,,"EPIC-MRA",,,400,Likely.Voters,Phone,NonPartisan,2010-10-17,45.0,39.0,,,45.4,50.1,4.5,228363,Schauer,Walberg,2
MI:2010:House:7,MI,2010,House,7,Michigan,,,,"Myers Research/Strategic Services (D)","Mark Schauer",,500,Likely.Voters,Phone,Democratic,2010-10-04,44.0,40.0,7.0,,45.4,50.1,4.5,228363,Schauer,Walberg,2
MI:2010:House:7,MI,2010,House,7,Michigan,,,,"The Hill/ANGA","The Hill","American Natural Gas Alliance",404,Likely.Voters,Phone,NonPartisan,2010-09-27,41.0,41.0,5.0,13.0,45.4,50.1,4.5,228363,Schauer,Walberg,2
MI:2010:House:7,MI,2010,House,7,Michigan,,,,"Myers/Strategic (D)",,,500,Likely.Voters,Phone,NonPartisan,2010-09-22,49.0,45.0,,,45.4,50.1,4.5,228363,Schauer,Walberg,2
MI:2010:House:7,MI,2010,House,7,Michigan,,,,"Rossman Group (D)",,,300,Likely.Voters,Phone,NonPartisan,2010-09-20,38.0,42.0,,,45.4,50.1,4.5,228363,Schauer,Walberg,2
MI:2010:House:7,MI,2010,House,7,Michigan,,,,"Ayres, McHenry (R)","American Action Forum",,400,Likely.Voters,Phone,Republican,2010-08-18,40.0,50.0,,10.0,45.4,50.1,4.5,228363,Schauer,Walberg,2
MI:2010:House:7,MI,2010,House,7,Michigan,,,,"We Ask America",,,1008,Registered.Voters,Phone,NonPartisan,2010-08-04,37.0,45.0,,,45.4,50.1,4.5,228363,Schauer,Walberg,2
MI:2010:House:9,MI,2010,House,9,Michigan,,,,"EPIC-MRA",,,400,Likely.Voters,Phone,NonPartisan,2010-10-17,48.0,43.0,,,49.8,47.2,3.0,253440,Peters,Raczkowski,2
MI:2010:House:9,MI,2010,House,9,Michigan,,,,"Rossman Group (D)",,,300,Likely.Voters,Phone,NonPartisan,2010-09-13,41.0,45.0,,,49.8,47.2,3.0,253440,Peters,Raczkowski,2
MI:2010:House:15,MI,2010,House,15,Michigan,,,,"EPIC-MRA",,,400,Likely.Voters,Phone,NonPartisan,2010-10-19,53.0,36.0,,,56.8,40.1,3.1,207883,Dingell,Steele,2
MI:2010:House:15,MI,2010,House,15,Michigan,,,,"Rossman Group",,,300,Likely.Voters,Phone,NonPartisan,2010-10-04,40.0,44.0,,11.0,56.8,40.1,3.1,207883,Dingell,Steele,2
MI:2010:House:15,MI,2010,House,15,Michigan,,,,"WDIV/Detroit News","Detroit News","WDIV-TV",400,Likely.Voters,Phone,NonPartisan,2010-09-16,49.0,30.0,,13.0,56.8,40.1,3.1,207883,Dingell,Steele,2
MN:2010:House:1,MN,2010,House,1,Minnesota,,,,"SurveyUSA",,,800,Likely.Voters,Phone,NonPartisan,2010-10-26,50.0,41.0,6.0,4.0,49.4,44.1,6.5,247948,Walz,Demmer,4
MN:2010:House:1,MN,2010,House,1,Minnesota,,,,"Grove Insight (D)","Project New West",,400,Likely.Voters,Phone,NonPartisan,2010-10-19,50.0,34.0,5.0,13.0,49.4,44.1,6.5,247948,Walz,Demmer,2
MN:2010:House:1,MN,2010,House,1,Minnesota,,,,"SurveyUSA",,,584,Likely.Voters,Phone,NonPartisan,2010-10-14,47.0,42.0,6.0,5.0,49.4,44.1,6.5,247948,Walz,Demmer,2
MN:2010:House:6,MN,2010,House,6,Minnesota,,,,"SurveyUSA",,,582,Likely.Voters,Phone,NonPartisan,2010-09-15,40.0,49.0,,,39.8,52.5,7.7,303513,Clark,Bachmann,2
MN:2010:House:6,MN,2010,House,6,Minnesota,,,,"SurveyUSA",,,565,Likely.Voters,Phone,NonPartisan,2010-07-11,39.0,48.0,,,39.8,52.5,7.7,303513,Clark,Bachmann,2
MN:2010:House:6,MN,2010,House,6,Minnesota,,,,"PPP (D)",,,719,Registered.Voters,Phone,NonPartisan,2009-12-20,37.0,55.0,,,39.8,52.5,7.7,303513,Clark,Bachmann,2
MN:2010:House:8,MN,2010,House,8,Minnesota,,,,"SurveyUSA",,,665,Likely.Voters,Phone,NonPartisan,2010-10-28,47.0,46.0,3.0,4.0,46.6,48.2,5.2,276936,Oberstar,Cravaack,2
MO:2010:House:3,MO,2010,House,3,Missouri,,,,"Ayres, McHenry (R)","American Action Forum",,400,Likely.Voters,Phone,Republican,2010-08-20,54.0,38.0,,,48.9,46.7,4.4,202512,Carnahan,Martin,2
MO:2010:House:3,MO,2010,House,3,Missouri,,,,"We Ask America",,,1089,Registered.Voters,Phone,NonPartisan,2010-08-17,48.0,39.0,,,48.9,46.7,4.4,202512,Carnahan,Martin,2
MO:2010:House:4,MO,2010,House,4,Missouri,,,,"Missouri State University / KY3","KSN3","KOLR10",672,Likely.Voters,Phone,NonPartisan,2010-10-27,46.0,39.0,2.0,14.0,45.1,50.4,4.5,225039,Skelton,Hartzler,2
MO:2010:House:4,MO,2010,House,4,Missouri,,,,"MSU/KY3","KY3",,187,Likely.Voters,Phone,NonPartisan,2010-08-22,47.0,35.0,2.0,,45.1,50.4,4.5,225039,Skelton,Hartzler,2
MS:2010:House:1,MS,2010,House,1,Mississippi,,,,"The Hill/ANGA","The Hill","American Natural Gas Alliance",603,Likely.Voters,Phone,NonPartisan,2010-10-17,39.0,44.0,,12.0,40.7,55.3,4.0,209723,Childers,Nunnelee,2
MS:2010:House:1,MS,2010,House,1,Mississippi,,,,"Tarrance (R-Nunnelee)",,,300,Likely.Voters,Phone,NonPartisan,2010-10-05,40.0,51.0,,,40.7,55.3,4.0,209723,Childers,Nunnelee,2
MS:2010:House:1,MS,2010,House,1,Mississippi,,,,"Tarrance (R-Nunnelee)",,,300,Likely.Voters,Phone,NonPartisan,2010-09-14,41.0,48.0,,,40.7,55.3,4.0,209723,Childers,Nunnelee,2
MS:2010:House:1,MS,2010,House,1,Mississippi,,,,"Anzalone-Liszt (D-Childers)",,,400,Likely.Voters,Phone,NonPartisan,2010-09-01,46.0,41.0,,,40.7,55.3,4.0,209723,Childers,Nunnelee,2
MS:2010:House:1,MS,2010,House,1,Mississippi,,,,"Tarrance (R-Nunnelee)",,,300,Likely.Voters,Phone,NonPartisan,2010-06-09,42.0,50.0,,,40.7,55.3,4.0,209723,Childers,Nunnelee,2
MS:2010:House:4,MS,2010,House,4,Mississippi,,,,"Tarrance (R-Palazzo)","Steve Palazzo",,300,Likely.Voters,Phone,Republican,2010-10-19,41.0,43.0,3.0,12.0,47.0,51.8,1.2,195594,Taylor,Palazzo,2
NC:2010:House:2,NC,2010,House,2,North Carolina,,,,"SurveyUSA","Civitas Institute",,400,Registered.Voters,Phone,Republican,2010-10-24,41.0,46.0,6.0,7.0,48.5,49.6,1.9,185172,Etheridge,Ellmers,3
NC:2010:House:2,NC,2010,House,2,North Carolina,,,,"SurveyUSA","Civitas Institute",,400,Registered.Voters,Phone,Republican,2010-06-17,38.0,39.0,13.0,11.0,48.5,49.6,1.9,185172,Etheridge,Ellmers,3
NC:2010:House:7,NC,2010,House,7,North Carolina,,,,"Grove Insight (D-DCCC)","DCCC",,400,Likely.Voters,Phone,Democratic,2010-10-05,52.0,41.0,,,53.8,46.2,0.0,208979,McIntyre,Pantano,2
NC:2010:House:7,NC,2010,House,7,North Carolina,,,,"SurveyUSA","Civitas Institute",,450,Registered.Voters,Phone,Republican,2010-09-26,45.0,46.0,,9.0,53.8,46.2,0.0,208979,McIntyre,Pantano,2
NC:2010:House:8,NC,2010,House,8,North Carolina,,,,"SurveyUSA","Civitas Institute",,450,Likely.Voters,Phone,Republican,2010-10-03,46.0,45.0,,9.0,52.9,44.0,3.1,165183,Kissell,Johnson,2
NC:2010:House:8,NC,2010,House,8,North Carolina,,,,"PPP (D)",,,744,Likely.Voters,Phone,NonPartisan,2010-01-11,53.0,39.0,,,52.9,44.0,3.1,165183,Kissell,Johnson,2
NC:2010:House:11,NC,2010,House,11,North Carolina,,,,"GQR (D-DCCC)","DCCC",,401,Likely.Voters,Phone,Democratic,2010-10-19,54.0,39.0,,,54.3,45.7,0.0,238706,Shuler,Miller,2
NC:2010:House:11,NC,2010,House,11,North Carolina,,,,"GQR (D-DCCC)","DCCC",,413,Likely.Voters,Phone,Democratic,2010-10-06,54.0,41.0,,,54.3,45.7,0.0,238706,Shuler,Miller,2
NC:2010:House:11,NC,2010,House,11,North Carolina,,,,"SurveyUSA","Civitas Institute",,400,Registered.Voters,Phone,Republican,2010-07-25,45.0,44.0,,12.0,54.3,45.7,0.0,238706,Shuler,Miller,2
NC:2010:House:11,NC,2010,House,11,North Carolina,,,,"Anzalone-Liszt (D-Schuler)","Jeff Miller for Congress (R)",,500,Likely.Voters,Phone,Republican,2010-07-13,51.0,34.0,,,54.3,45.7,0.0,238706,Shuler,Miller,2
NC:2010:House:11,NC,2010,House,11,North Carolina,,,,"POS (R-Miller)","Jeff Miller for Congress (R)",,300,Likely.Voters,Phone,Republican,2010-06-03,46.0,34.0,,18.0,54.3,45.7,0.0,238706,Shuler,Miller,2
NH:2010:House:1,NH,2010,House,1,New Hampshire,,,,"WMUR/UNH","WMUR",,434,Likely.Voters,Phone,NonPartisan,2010-10-31,39.0,46.0,4.0,12.0,42.7,53.8,3.5,224220,Shea-Porter,Guinta,2
NH:2010:House:1,NH,2010,House,1,New Hampshire,,,,"WMUR/UNH","WMUR",,340,Likely.Voters,Phone,NonPartisan,2010-10-12,36.0,48.0,5.0,11.0,42.7,53.8,3.5,224220,Shea-Porter,Guinta,2
NH:2010:House:1,NH,2010,House,1,New Hampshire,,,,"The Hill/ANGA","The Hill","American Natural Gas Alliance",407,Likely.Voters,Phone,NonPartisan,2010-10-12,42.0,47.0,,9.0,42.7,53.8,3.5,224220,Shea-Porter,Guinta,2
NH:2010:House:1,NH,2010,House,1,New Hampshire,,,,"ARG",,,400,Likely.Voters,Phone,NonPartisan,2010-09-26,40.0,50.0,,8.0,42.7,53.8,3.5,224220,Shea-Porter,Guinta,2
NH:2010:House:1,NH,2010,House,1,New Hampshire,,,,"WMUR/UNH","WMUR",,225,Likely.Voters,Phone,NonPartisan,2010-04-21,38.0,42.0,,,42.7,53.8,3.5,224220,Shea-Porter,Guinta,2
NH:2010:House:1,NH,2010,House,1,New Hampshire,,,,"PPP (D)",,,647,Likely.Voters,Phone,NonPartisan,2010-04-18,45.0,46.0,,,42.7,53.8,3.5,224220,Shea-Porter,Guinta,2
NH:2010:House:1,NH,2010,House,1,New Hampshire,,,,"WMUR/UNH","WMUR",,168,Likely.Voters,Phone,NonPartisan,2010-02-03,33.0,43.0,,,42.7,53.8,3.5,224220,Shea-Porter,Guinta,2
NH:2010:House:2,NH,2010,House,2,New Hampshire,,,,"WMUR/UNH","WMUR",,451,Likely.Voters,Phone,NonPartisan,2010-10-31,43.0,40.0,7.0,11.0,46.7,48.4,4.9,224502,Kuster,Bass,2
NH:2010:House:2,NH,2010,House,2,New Hampshire,,,,"WMUR/UNH","WMUR",,369,Likely.Voters,Phone,NonPartisan,2010-10-12,43.0,36.0,5.0,16.0,46.7,48.4,4.9,224502,Kuster,Bass,2
NH:2010:House:2,NH,2010,House,2,New Hampshire,,,,"The Hill/ANGA","The Hill","American Natural Gas Alliance",407,Likely.Voters,Phone,NonPartisan,2010-10-07,42.0,45.0,4.0,9.0,46.7,48.4,4.9,224502,Kuster,Bass,2
NH:2010:House:2,NH,2010,House,2,New Hampshire,,,,"WMUR/UNH","WMUR",,253,Adults,Phone,NonPartisan,2010-09-29,38.0,43.0,,,46.7,48.4,4.9,224502,Kuster,Bass,2
NH:2010:House:2,NH,2010,House,2,New Hampshire,,,,"ARG",,,400,Likely.Voters,Phone,NonPartisan,2010-09-26,36.0,38.0,,,46.7,48.4,4.9,224502,Kuster,Bass,2
NH:2010:House:2,NH,2010,House,2,New Hampshire,,,,"WMUR/UNH","WMUR",,197,Likely.Voters,Phone,NonPartisan,2010-07-27,29.0,47.0,,,46.7,48.4,4.9,224502,Kuster,Bass,2
NH:2010:House:2,NH,2010,House,2,New Hampshire,,,,"WMUR/UNH","WMUR",,231,Likely.Voters,Phone,NonPartisan,2010-04-21,30.0,42.0,,,46.7,48.4,4.9,224502,Kuster,Bass,2
NH:2010:House:2,NH,2010,House,2,New Hampshire,,,,"WMUR/UNH","WMUR",,174,Likely.Voters,Phone,NonPartisan,2010-02-03,28.0,39.0,,,46.7,48.4,4.9,224502,Kuster,Bass,2
