"race","state","year","office","seat","stname","fips","region","division","pollster","cosponsor1","cosponsor2","n","pop","method","party","end.date","vote.dem","vote.rep","vote.oth","vote.dk","real.dem","real.rep","real.oth","turnout"
"AL:2002:Sen:0","AL","2002","Sen",0,"Alabama",1,3,6,"UnivSouthAlabama","","",740,"Likely.Voters","Phone","Academic",2002-09-05,30,53,1,16,39.83,58.58,1.6,1353023
"AL:2002:Sen:0","AL","2002","Sen",0,"Alabama",1,3,6,"Lake","","",400,"Likely.Voters","Phone","Democratic",2002-06-30,33,45,0,15,39.83,58.58,1.6,1353023
"AL:2002:Sen:0","AL","2002","Sen",0,"Alabama",1,3,6,"UAB","","",500,"Registered.Voters","Phone","Academic",2002-02-07,22,55,0,0,39.83,58.58,1.6,1353023
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"SurveyUSA","","",530,"Registered.Voters","IVR","NonPartisan",2007-08-27,37,59,0,4,36.52,63.36,0.12,2060191
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-04-02,36,57,3,4,36.52,63.36,0.12,2060191
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-05-27,29,62,1,8,36.52,63.36,0.12,2060191
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"SurveyUSA","","",650,"Likely.Voters","IVR","NonPartisan",2008-10-28,65,32,0,3,36.52,63.36,0.12,2060191
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"YouGov","","",452,"Registered.Voters","Internet","NonPartisan",2008-11-01,26,54,0,0,36.52,63.36,0.12,2060191
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"SurveyUSA","","",655,"General.Population","IVR","NonPartisan",2008-09-17,31,66,0,3,36.52,63.36,0.12,2060191
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"SurveyUSA","","",697,"Likely.Voters","IVR","NonPartisan",2008-10-09,33,64,0,3,36.52,63.36,0.12,2060191
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-07-31,32,59,1,8,36.52,63.36,0.12,2060191
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-09-22,30,59,4,8,36.52,63.36,0.12,2060191
"AL:2008:Sen:0","AL","2008","Sen",0,"Alabama",1,3,6,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-06-26,34,58,3,5,36.52,63.36,0.12,2060191
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"Gallup","","",616,"Likely.Voters","Phone","NonPartisan",2002-11-02,40,55,0,5,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"ArkansasNewsBureau","StephensMediaGroup","",501,"Likely.Voters","Phone","NonPartisan",2002-08-24,42,49,0,0,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"CooperSecrest","","",881,"Likely.Voters","Phone","Democratic",2002-06-19,37,50,0,0,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",501,"Likely.Voters","Phone","NonPartisan",2002-10-19,44,46,0,10,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2002-10-11,40,50,0,10,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",504,"Likely.Voters","Phone","NonPartisan",2002-09-20,42,51,0,7,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",500,"Likely.Voters","Phone","NonPartisan",2002-10-26,43,49,0,8,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"HickmanBrown","","",600,"Likely.Voters","Phone","Democratic",2002-10-08,46,47,0,7,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"HickmanBrown","","",800,"Registered.Voters","Phone","Democratic",2002-06-18,36,48,0,0,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"DresnerWickers","","",400,"Likely.Voters","Phone","Republican",2002-06-19,29,61,0,10,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"Zogby","","",501,"Likely.Voters","Phone","NonPartisan",2002-09-20,37,49,0,14,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"HickmanBrown","","",600,"Likely.Voters","Phone","Democratic",2002-08-08,40,49,0,11,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2002-08-11,36,51,0,13,46.95,53.01,0.05,805696
"AR:2002:Gov:0","AR","2002","Gov",0,"Arkansas",5,3,7,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2002-11-02,40,51,0,9,46.95,53.01,0.05,805696
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Zogby","WSJ","",NA,"Likely.Voters","Internet","NonPartisan",2006-08-21,49.8,41,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"SurveyUSA","","",684,"Registered.Voters","IVR","NonPartisan",2005-12-05,49,44,0,3,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-08-15,45,41,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Zogby","","",NA,"Likely.Voters","Internet","NonPartisan",2006-09-25,45.7,43,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"ConstituentDynamics","","",999,"Likely.Voters","IVR","NonPartisan",2006-10-18,52,39,0,5,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-01-15,46,40,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-05-04,49,38,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"SurveyUSA","","",506,"Registered.Voters","IVR","NonPartisan",2006-01-23,46,45,0,5,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-10-12,50,40,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"ConstituentDynamics","","",1002,"Likely.Voters","IVR","NonPartisan",2006-09-28,51,40,0,5,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Zogby","","",NA,"Likely.Voters","Internet","NonPartisan",2006-10-16,49.2,45,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-10-23,49,41,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"ConstituentDynamics","","",1004,"Likely.Voters","IVR","NonPartisan",2006-08-31,48,34,0,17,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-02-08,48,38,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-04-03,47,36,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"SurveyUSA","","",509,"Likely.Voters","IVR","NonPartisan",2006-07-16,48,38,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-10-29,52,40,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Zogby","WSJ","",NA,"Likely.Voters","Internet","NonPartisan",2006-07-19,48.1,44.1,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"SurveyUSA","","",572,"Likely.Voters","IVR","NonPartisan",2006-10-24,58,38,0,1,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-09-06,49,38,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",500,"Likely.Voters","Phone","NonPartisan",2006-09-30,53,35,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"SurveyUSA","","",549,"Likely.Voters","IVR","NonPartisan",2006-11-05,51,42,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-07-16,47,40,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"SurveyUSA","","",538,"Likely.Voters","IVR","NonPartisan",2006-08-29,55,38,0,7,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"SurveyUSA","","",493,"Likely.Voters","IVR","NonPartisan",2006-09-26,55,40,0,2,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"UnivArkansas","","",761,"General.Population","Phone","NonPartisan",2006-10-17,51,38,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",500,"Registered.Voters","Phone","NonPartisan",2006-10-26,56,38,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Zogby","WSJ","",NA,"Likely.Voters","Internet","NonPartisan",2006-09-05,47.6,44.3,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Zogby","","",NA,"Likely.Voters","Internet","NonPartisan",2006-10-27,45.3,48.2,0,0,55.61,40.67,3.73,774680
"AR:2006:Gov:0","AR","2006","Gov",0,"Arkansas",5,3,7,"Zogby","WSJ","",NA,"Likely.Voters","Internet","NonPartisan",2006-06-19,49.8,43.5,0,0,55.61,40.67,3.73,774680
"AR:2006:House:2","AR","2006","House",2,"Arkansas",5,3,7,"SurveyUSA","","",468,"Likely.Voters","IVR","NonPartisan",2006-09-20,56,42,0,0,60.53,39.47,0,206303
"AR:2006:House:2","AR","2006","House",2,"Arkansas",5,3,7,"SurveyUSA","","",473,"Likely.Voters","IVR","NonPartisan",2006-07-17,58,38,0,0,60.53,39.47,0,206303
"AR:2006:House:2","AR","2006","House",2,"Arkansas",5,3,7,"SurveyUSA","","",404,"Likely.Voters","IVR","NonPartisan",2006-10-18,57,41,0,0,60.53,39.47,0,206303
"AR:2006:House:2","AR","2006","House",2,"Arkansas",5,3,7,"SurveyUSA","","",469,"Likely.Voters","IVR","NonPartisan",2006-10-29,60,39,0,0,60.53,39.47,0,206303
"AR:2000:Pres:0","AR","2000","Pres",0,"Arkansas",5,3,7,"MasonDixon","","",629,"Likely.Voters","Phone","NonPartisan",2000-09-28,43,45,2,10,45.86,51.31,2.83,921781
"AR:2000:Pres:0","AR","2000","Pres",0,"Arkansas",5,3,7,"MasonDixon","","",622,"Likely.Voters","Phone","NonPartisan",2000-07-15,40,46,3,11,45.86,51.31,2.83,921781
"AR:2000:Pres:0","AR","2000","Pres",0,"Arkansas",5,3,7,"MasonDixon","","",625,"Likely.Voters","Phone","NonPartisan",2000-10-29,44,45,5,6,45.86,51.31,2.83,921781
"AR:2000:Pres:0","AR","2000","Pres",0,"Arkansas",5,3,7,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2000-09-17,43,44,3,10,45.86,51.31,2.83,921781
"AR:2000:Pres:0","AR","2000","Pres",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",700,"Registered.Voters","Phone","NonPartisan",2000-10-30,46,46,4,5,45.86,51.31,2.83,921781
"AR:2000:Pres:0","AR","2000","Pres",0,"Arkansas",5,3,7,"Ethridge","","",300,"Likely.Voters","Phone","NonPartisan",2000-11-01,44,47,2,6,45.86,51.31,2.83,921781
"AR:2000:Pres:0","AR","2000","Pres",0,"Arkansas",5,3,7,"Ethridge","","",300,"Likely.Voters","Phone","NonPartisan",2000-09-11,40,42,2,13,45.86,51.31,2.83,921781
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-10-31,44,51,1,3,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-10-27,44,54,1,1,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-05-12,33,57,6,3,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"SurveyUSA","","",586,"Registered.Voters","IVR","NonPartisan",2008-02-28,33,53,0,14,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-09-22,42,51,3,4,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"YouGov","","",491,"Registered.Voters","Internet","NonPartisan",2008-11-01,41,53,2,4,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-03-18,30,59,6,4,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-06-12,39,48,8,5,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"Zogby","","",461,"Likely.Voters","Internet","NonPartisan",2008-06-30,41,39,13,8,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"Research2000","DailyKos","",600,"Likely.Voters","Phone","Partisan",2008-10-22,41,52,2,5,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"UnivArkansas","","",NA,"Registered.Voters","Phone","NonPartisan",2008-10-21,36,51,0,14,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"UnivCentralArkansas","","",500,"Registered.Voters","Phone","NonPartisan",2008-03-11,27,43,4,26,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-07-15,39,52,1,7,38.86,58.72,2.42,1086617
"AR:2008:Pres:0","AR","2008","Pres",0,"Arkansas",5,3,7,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-09-22,41,53,0,5,38.86,58.72,2.42,1086617
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",501,"Likely.Voters","Phone","NonPartisan",2002-10-19,48,43,0,9,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"CooperSecrest","","",810,"Registered.Voters","Phone","Democratic",2001-12-11,44,41,0,15,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Tarrance","","",510,"Registered.Voters","Phone","Republican",2002-09-04,44,47,0,9,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2002-10-11,45,45,0,10,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"HickmanBrown","","",800,"Likely.Voters","Phone","Democratic",2002-06-18,45,42,0,13,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2002-08-11,43,46,0,11,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Mellman","","",500,"Likely.Voters","Phone","Democratic",2002-07-28,48,40,0,12,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Mellman","","",750,"Likely.Voters","Phone","Democratic",2001-03-24,41,43,0,16,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Zogby","","",501,"Likely.Voters","Phone","NonPartisan",2002-09-20,45,43,0,12,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Gallup","","",616,"Likely.Voters","Phone","NonPartisan",2002-11-02,51,43,0,6,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Tarrance","","",600,"Likely.Voters","Phone","Republican",2002-06-25,43,51,0,6,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Tarrance","","",600,"Likely.Voters","Phone","Republican",2002-05-14,43,51,0,6,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",504,"Likely.Voters","Phone","NonPartisan",2002-09-20,50,40,0,10,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",500,"Likely.Voters","Phone","NonPartisan",2002-10-26,51,43,0,0,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"OpinionResearchAssoc","","",501,"Likely.Voters","Phone","NonPartisan",2002-08-24,51,41,0,0,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Tarrance","","",600,"Likely.Voters","Phone","Republican",2001-10-23,39,47,0,14,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2002-11-02,53,42,0,5,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"CooperSecrest","","",881,"Likely.Voters","Phone","Democratic",2002-06-19,47,41,0,12,53.9,46.1,0,803959
"AR:2002:Sen:0","AR","2002","Sen",0,"Arkansas",5,3,7,"Tarrance","","",600,"Likely.Voters","Phone","Republican",2002-02-19,41,49,0,10,53.9,46.1,0,803959
"AR:2008:Sen:0","AR","2008","Sen",0,"Arkansas",5,3,7,"YouGov","","",491,"Registered.Voters","Internet","NonPartisan",2008-11-01,52,0,19,0,79.53,0,20.47,1011754
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",316,"Likely.Voters","Phone","NonPartisan",2002-11-01,42,39,8,11,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"ArizonaRepublic","","",600,"Likely.Voters","Phone","NonPartisan",2002-10-28,42,37,0,21,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",540,"Registered.Voters","Phone","NonPartisan",2002-10-03,39,36,9,15,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"ASU","","",481,"Registered.Voters","Phone","Academic",2002-09-22,37,36,4,23,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"NorthernArizonaUniv","","",569,"Likely.Voters","Phone","Academic",2002-09-29,38,41,5,0,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",369,"Likely.Voters","Phone","NonPartisan",2002-10-20,48,32,5,15,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"NorthernArizonaUniv","","",569,"Likely.Voters","Phone","Academic",2002-09-29,38,41,6,15,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",537,"Registered.Voters","Phone","NonPartisan",2002-07-15,34,28,6,31,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"ASU","","",423,"Registered.Voters","Phone","Academic",2002-05-19,36,33,6,25,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",686,"Likely.Voters","Phone","NonPartisan",2002-10-13,37,39,7,17,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",538,"Registered.Voters","Phone","NonPartisan",2002-09-29,35,36,8,21,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",538,"Registered.Voters","Phone","NonPartisan",2002-09-29,35,36,6,21,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",670,"Registered.Voters","Phone","NonPartisan",2002-10-28,43,36,7,11,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"ASU","","",406,"Registered.Voters","Phone","Academic",2002-01-27,36,29,9,29,46.19,45.22,8.6,1226111
"AZ:2002:Gov:0","AZ","2002","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",542,"Registered.Voters","Phone","NonPartisan",2002-04-07,40,24,9,27,46.19,45.22,8.6,1226111
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"SurveyUSA","","",472,"Likely.Voters","IVR","NonPartisan",2006-09-18,56,40,0,2,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-05-24,58,29,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"ASU","","",1019,"Likely.Voters","Phone","NonPartisan",2006-10-22,67,24,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-04-25,53,32,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"SurveyUSA","","",474,"Likely.Voters","IVR","NonPartisan",2006-10-16,56,37,0,2,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-01-18,54,31,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Zogby","WSJ","",NA,"Likely.Voters","Internet","NonPartisan",2006-08-21,50.5,38.6,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"MasonDixon","","",625,"Registered.Voters","Phone","NonPartisan",2006-11-02,61,33,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Zogby","WSJ","",NA,"Likely.Voters","Internet","NonPartisan",2006-03-27,49.2,32.5,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-04-25,55,28,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-03-30,54,34,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"BehaviorResearchCenter","","",625,"Registered.Voters","Phone","NonPartisan",2006-10-03,58,24,0,16,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"YouGov","","",798,"Likely.Voters","Internet","NonPartisan",2006-11-05,57,41,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-05-24,55,34,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Zogby","WSJ","",NA,"Likely.Voters","Internet","NonPartisan",2006-07-19,49.6,38.7,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Zogby","","",NA,"Likely.Voters","Internet","NonPartisan",2006-10-27,51.3,42.7,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"SurveyUSA","","",560,"Likely.Voters","IVR","NonPartisan",2006-11-02,57,38,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"NorthernArizonaUniv","","",403,"Likely.Voters","Phone","NonPartisan",2006-10-16,58,25,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-08-24,52,33,0,0,62.58,35.44,1.97,1533645
"AZ:2006:Gov:0","AZ","2006","Gov",0,"Arizona",4,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-07-18,53,35,0,0,62.58,35.44,1.97,1533645
